neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2,19,1.31392,103.86383000000001,2,179.0,30,102,27,2.68,11,306
2,19,1.3156700000000001,103.86542,2,149.0,30,22,58,0.56,11,336
2,19,1.3201399999999999,103.86398,0,86.0,26,121,91,3.06,1,126
2,4,1.2895299999999998,103.82344,0,87.0,1,0,2137,1.04,1,0
5,11,1.3478,103.88031,2,87.0,15,9,206,0.24,1,0
2,14,1.33996,103.84445,2,56.0,1,3,954,0.08,1,0
2,34,1.35805,103.84878,0,40.0,90,1,196,0.15,1,300
2,4,1.2894700000000001,103.81738,0,69.0,1,0,2137,1.04,1,0
2,9,1.3009700000000002,103.85215,0,104.0,2,82,16,2.1,8,226
2,21,1.29853,103.8561,2,300.0,3,2,875,0.06,1,0
2,14,1.33941,103.88365,0,60.0,2,3,1059,0.08,2,0
2,19,1.31321,103.85771,0,44.0,18,0,2137,1.04,83,342
2,17,1.3187,103.82698,0,50.0,150,1,1178,0.03,5,365
2,34,1.36445,103.83159,2,200.0,3,2,1143,0.05,2,0
2,4,1.27566,103.83671,0,111.0,1,0,2137,1.04,1,0
2,5,1.2997100000000001,103.84421,2,185.0,4,189,15,4.81,1,163
2,9,1.3116299999999999,103.85431,2,218.0,2,173,25,4.34,16,76
2,19,1.31716,103.85993,2,149.0,30,38,22,0.96,11,328
3,2,1.34648,103.95827,0,40.0,1,0,2137,1.04,1,0
2,17,1.31923,103.82741,2,100.0,150,0,2137,1.04,5,365
2,6,1.31867,103.89315,2,210.0,1,5,628,0.13,1,364
3,3,1.31551,103.94468,1,150.0,1,0,2137,1.04,1,0
2,19,1.31663,103.86434,2,199.0,28,17,541,0.43,11,334
4,8,1.33979,103.72034000000001,0,37.0,4,2,89,0.62,1,0
2,12,1.30785,103.89473000000001,2,350.0,1,3,1031,0.08,4,87
2,12,1.3065,103.89628,0,65.0,1,3,917,0.08,4,87
3,3,1.33025,103.90567,2,110.0,7,1,1172,0.03,1,0
1,28,1.4530100000000001,103.82325,0,69.0,1,0,2137,1.04,1,0
5,11,1.34976,103.87847,0,60.0,80,7,608,0.18,1,364
1,35,1.41795,103.8369,0,19.0,1,0,2137,1.04,1,0
2,19,1.3046200000000001,103.86182,0,69.0,1,24,590,0.61,1,0
5,25,1.38553,103.84294,2,60.0,1,0,2137,1.04,2,0
2,19,1.32738,103.86449,2,250.0,10,1,658,0.05,114,264
2,9,1.2985,103.85096,1,28.0,2,55,19,1.69,14,126
2,20,1.31685,103.83736999999999,2,219.0,1,0,2137,1.04,1,0
2,20,1.3232899999999999,103.85200999999999,2,268.0,10,3,789,0.08,114,365
2,34,1.355,103.83227,0,60.0,1,6,113,0.49,9,365
5,18,1.3587799999999999,103.88168,2,119.0,360,0,2137,1.04,1,365
3,3,1.32541,103.91457,0,150.0,3,1,786,0.04,24,149
3,13,1.35615,103.96446999999999,2,185.0,1,1,1114,0.03,1,0
2,9,1.30112,103.85149,2,149.0,5,10,445,0.27,2,0
2,6,1.31266,103.90103,0,69.0,1,0,2137,1.04,1,0
2,6,1.31742,103.89142,0,75.0,2,1,1185,0.03,1,0
4,8,1.34995,103.70114000000001,0,50.0,6,0,2137,1.04,1,0
5,11,1.3859,103.87357,2,235.0,3,6,960,0.15,2,180
2,21,1.2966799999999998,103.85488000000001,2,111.0,1,0,2137,1.04,1,83
4,26,1.3585399999999999,103.76453000000001,0,56.0,2,1,363,0.08,3,334
2,6,1.31447,103.88699,2,125.0,6,1,1124,0.03,3,103
2,6,1.31461,103.88635,2,99.0,5,13,21,0.34,84,70
5,31,1.3930799999999999,103.89924,0,35.0,3,1,1183,0.03,1,0
2,14,1.33758,103.84477,0,40.0,1,0,2137,1.04,1,0
2,20,1.32914,103.8506,0,49.0,1,4,21,0.24,1,160
2,34,1.35648,103.82829,2,199.0,2,48,79,1.43,2,271
2,20,1.32746,103.84685,2,218.0,10,3,936,0.08,203,365
2,6,1.31209,103.885,0,60.0,1,4,1022,0.1,1,0
2,4,1.2876,103.82903,0,128.0,90,7,603,0.22,2,365
2,1,1.31376,103.7788,2,199.0,3,2,1106,0.05,1,0
2,20,1.32093,103.85278000000001,2,137.0,7,4,782,0.1,203,339
2,20,1.3241399999999999,103.8527,2,250.0,3,18,492,0.46,203,259
2,15,1.2816100000000001,103.83985,2,206.0,3,48,78,1.24,9,69
2,17,1.29595,103.82249,0,75.0,7,0,2137,1.04,1,0
2,34,1.34679,103.84961,0,35.0,183,0,2137,1.04,1,365
2,15,1.28304,103.84485,1,31.0,1,12,603,0.31,13,365
2,15,1.28453,103.84359,1,31.0,1,8,22,0.2,13,364
2,6,1.31313,103.88755,2,85.0,20,51,241,1.33,84,36
2,6,1.31301,103.88579,0,60.0,2,49,812,1.25,2,0
2,19,1.29718,103.87737,2,122.0,4,1,702,0.04,1,0
2,17,1.3000399999999999,103.81597,2,258.0,3,3,757,0.08,1,0
2,17,1.29378,103.82695,2,131.0,2,0,2137,1.04,1,0
4,26,1.35506,103.76813,0,110.0,1,0,2137,1.04,1,0
2,12,1.29906,103.89825,2,111.0,1,0,2137,1.04,1,0
2,10,1.28817,103.79203000000001,0,50.0,3,1,1175,0.03,1,0
1,0,1.4438799999999998,103.80937,0,50.0,1,0,2137,1.04,1,0
2,10,1.2814299999999998,103.7875,0,58.0,10,8,108,0.2,32,361
2,1,1.32453,103.77438000000001,0,31.0,1,0,2137,1.04,1,0
4,33,1.34156,103.73541999999999,0,75.0,2,163,8,4.28,2,327
2,19,1.31249,103.85911,0,83.0,1,12,179,0.33,1,360
2,19,1.31492,103.85409,0,79.0,90,7,755,0.19,13,241
4,8,1.3387799999999999,103.70399,1,69.0,2,8,452,0.43,2,0
4,29,1.3799,103.76061,2,186.0,30,4,913,0.12,3,0
2,19,1.31883,103.86183,2,139.0,28,6,230,0.19,11,334
2,6,1.31501,103.90151,2,200.0,2,3,1123,0.08,1,0
2,17,1.31331,103.82491,2,215.0,2,8,764,0.21,1,0
2,10,1.28156,103.78686,0,87.0,5,5,33,0.13,32,361
2,19,1.31063,103.85858,0,50.0,3,3,620,0.1,1,0
1,0,1.4445700000000001,103.80224,0,60.0,1,28,134,0.73,1,343
2,7,1.29625,103.83828000000001,0,44.0,1,0,2137,1.04,1,0
2,6,1.31314,103.88665,2,82.0,5,70,44,2.06,84,41
2,10,1.29193,103.80521999999999,1,139.0,1,0,2137,1.04,1,0
2,15,1.28388,103.84199,0,35.0,90,4,939,0.1,112,354
3,3,1.32064,103.92156,0,65.0,1,7,14,0.26,4,81
2,7,1.29629,103.83707,2,106.0,4,2,1114,0.05,1,0
1,28,1.45146,103.81965,0,140.0,1,0,2137,1.04,1,0
2,4,1.28443,103.83261999999999,0,60.0,2,2,1073,0.05,1,0
2,19,1.3076299999999998,103.86384,0,53.0,7,0,2137,1.04,1,0
2,19,1.30872,103.86203,2,117.0,3,2,973,0.06,1,0
4,8,1.3392899999999999,103.70251,0,44.0,180,0,2137,1.04,1,364
2,6,1.31732,103.88965999999999,2,219.0,1,0,2137,1.04,4,0
3,13,1.3711200000000001,103.94338,0,60.0,1,0,2137,1.04,1,0
1,0,1.4275200000000001,103.77418,0,58.0,2,33,310,1.01,2,30
1,0,1.42582,103.77431,0,42.0,2,7,3,0.18,2,78
2,6,1.3162,103.89074000000001,0,60.0,1,0,2137,1.04,4,0
2,6,1.31754,103.89146,1,44.0,1,0,2137,1.04,4,0
2,6,1.31653,103.89019,1,44.0,1,0,2137,1.04,4,0
5,18,1.37058,103.89860999999999,0,69.0,1,11,712,0.29,1,90
4,8,1.33805,103.72159,0,119.0,1,0,2137,1.04,2,0
4,8,1.33805,103.72213,0,119.0,1,0,2137,1.04,2,0
4,26,1.35795,103.75972,0,119.0,1,1,1104,0.03,1,0
4,29,1.38106,103.75938000000001,2,99.0,5,0,2137,1.04,1,0
3,3,1.3162,103.91008000000001,2,300.0,3,1,1106,0.03,1,0
2,6,1.31582,103.88708000000001,2,128.0,1,12,435,0.31,1,0
2,19,1.31539,103.85379,0,86.0,90,9,605,0.24,13,252
2,10,1.30439,103.78416999999999,0,57.0,180,20,763,0.52,3,0
2,12,1.30674,103.89929000000001,0,168.0,30,3,1026,0.08,1,358
2,15,1.2801200000000001,103.84793,2,181.0,90,0,2137,1.04,3,358
3,3,1.3337299999999999,103.91651,0,100.0,1,0,2137,1.04,1,0
2,6,1.3156299999999999,103.88696,2,69.0,2,1,1134,0.03,1,0
3,2,1.35517,103.95939,0,56.0,93,15,834,0.42,1,89
2,4,1.27495,103.83695,0,44.0,2,4,968,0.1,2,0
3,13,1.35514,103.9671,2,112.0,90,4,568,0.14,1,358
2,19,1.31352,103.85505,0,51.0,90,23,114,0.61,13,259
3,13,1.37389,103.94665,0,50.0,2,42,21,1.53,1,329
4,8,1.34287,103.70175,0,58.0,30,24,34,2.32,1,364
4,29,1.38113,103.758,0,75.0,1,0,2137,1.04,1,0
2,7,1.29735,103.83482,0,85.0,2,1,1142,0.03,1,0
5,18,1.34664,103.8825,0,44.0,15,0,2137,1.04,2,0
4,39,1.4062,103.66547,2,60.0,180,2,1146,0.05,1,364
2,19,1.31892,103.86357,0,78.0,4,1,1132,0.03,1,0
2,10,1.2829700000000002,103.7822,2,124.0,1,0,2137,1.04,1,0
2,17,1.3143200000000002,103.8054,0,62.0,30,0,2137,1.04,1,0
2,19,1.3193700000000002,103.86668,0,85.0,90,63,494,1.65,1,364
2,17,1.2930000000000001,103.82961999999999,0,167.0,30,17,512,0.53,3,298
2,19,1.3171,103.86435,2,87.0,30,16,126,0.42,11,306
2,6,1.31474,103.89004,0,49.0,90,9,689,0.24,1,0
3,3,1.3303399999999999,103.92282,0,40.0,1,13,60,0.35,1,0
2,19,1.31392,103.85573000000001,0,43.0,90,2,724,0.05,13,365
2,4,1.28367,103.8306,2,97.0,2,1,1140,0.03,26,329
2,7,1.2984200000000001,103.83542,2,181.0,180,3,1094,0.08,1,0
3,3,1.3145,103.9065,0,51.0,1,4,21,0.31,8,271
3,2,1.34018,103.95014,2,100.0,30,0,2137,1.04,2,208
2,34,1.3530000000000002,103.83496,0,100.0,1,20,44,0.78,2,58
2,4,1.26504,103.8146,0,110.0,1,0,2137,1.04,1,0
2,19,1.3137299999999998,103.85246,0,119.0,1,1,1053,0.03,9,263
4,32,1.29461,103.76890999999999,1,19.0,5,3,542,0.08,9,354
2,4,1.27291,103.8338,0,87.0,2,17,211,0.53,9,360
4,32,1.29396,103.76872,1,19.0,5,6,79,0.17,9,352
2,10,1.27873,103.7874,0,40.0,2,0,2137,1.04,1,0
4,26,1.35205,103.75721,0,68.0,188,0,2137,1.04,1,83
4,8,1.34335,103.71736999999999,0,50.0,1,0,2137,1.04,1,0
2,4,1.27474,103.83582,0,89.0,2,18,31,0.48,9,362
2,20,1.31345,103.84354,0,100.0,2,5,1074,0.13,1,0
2,6,1.31364,103.88595,2,181.0,10,4,91,0.21,84,74
2,21,1.28003,103.85216,2,158.0,4,13,44,0.35,1,3
2,19,1.32459,103.87093,2,69.0,3,0,2137,1.04,1,0
5,11,1.3484200000000002,103.87213,0,69.0,90,2,779,0.06,1,178
3,3,1.32833,103.91486,0,140.0,28,3,400,0.15,24,179
2,19,1.31045,103.87406,0,100.0,2,10,37,0.27,11,361
2,15,1.2849700000000002,103.84204,0,50.0,90,1,1134,0.03,112,289
4,26,1.37855,103.76041,0,44.0,4,40,103,2.33,1,331
3,3,1.32342,103.9161,0,178.0,3,0,2137,1.04,21,333
2,19,1.32813,103.86525999999999,2,100.0,2,0,2137,1.04,1,0
2,19,1.30995,103.86791,0,100.0,2,0,2137,1.04,1,0
1,0,1.42969,103.79155,0,40.0,2,14,879,0.37,2,0
4,32,1.2932,103.76834000000001,0,69.0,1,1,1120,0.03,1,0
2,15,1.28515,103.84144,0,26.0,29,2,1001,0.06,1,0
2,4,1.28157,103.8274,0,46.0,1,30,749,0.81,1,0
2,9,1.3019100000000001,103.84836999999999,2,250.0,3,3,1098,0.08,1,0
4,32,1.295,103.76895,1,19.0,5,4,508,0.14,9,355
3,3,1.33697,103.93125,2,260.0,2,0,2137,1.04,1,0
3,3,1.3181,103.91159,2,181.0,90,18,602,0.48,1,0
2,19,1.31024,103.86286,0,36.0,28,1,1088,0.03,112,362
2,17,1.31833,103.83084000000001,2,140.0,1,0,2137,1.04,1,0
2,6,1.31123,103.87814,2,299.0,1,83,29,2.24,3,330
2,4,1.27444,103.83659,2,129.0,3,2,1106,0.05,1,0
2,6,1.31596,103.88824,2,199.0,2,60,14,1.64,23,30
2,23,1.29009,103.84166,0,65.0,7,4,29,0.11,1,34
2,19,1.3022,103.86236,2,190.0,4,8,543,0.22,1,0
2,17,1.31887,103.82812,2,203.0,6,1,643,0.05,1,362
3,3,1.3260100000000001,103.95378000000001,0,60.0,90,3,774,0.08,1,358
2,15,1.28378,103.84311,0,40.0,90,2,91,0.06,112,354
2,6,1.31264,103.88528000000001,0,49.0,1,0,2137,1.04,2,0
5,11,1.36565,103.86348000000001,0,131.0,2,13,32,0.55,3,365
2,20,1.31833,103.8424,2,250.0,2,84,29,2.23,1,31
2,17,1.29617,103.82621999999999,0,60.0,5,0,2137,1.04,1,361
2,6,1.32815,103.90387,1,42.0,1,0,2137,1.04,1,0
4,29,1.38351,103.74021,0,25.0,183,0,2137,1.04,1,365
3,3,1.32417,103.91461,0,131.0,7,0,2137,1.04,24,342
2,21,1.2785799999999998,103.84891,2,219.0,3,70,10,2.12,2,22
2,4,1.2763200000000001,103.83440999999999,0,51.0,2,166,19,4.45,1,117
2,4,1.27464,103.83395,0,99.0,2,12,13,0.34,9,357
2,27,1.29647,103.84406,0,60.0,1,9,819,0.25,1,0
1,28,1.442,103.82203,0,53.0,6,1,599,0.05,7,364
4,32,1.3200399999999999,103.76335,0,19.0,15,0,2137,1.04,1,0
2,20,1.31758,103.84761,0,89.0,1,30,6,0.84,3,350
2,21,1.27423,103.84398,2,385.0,90,0,2137,1.04,3,358
4,26,1.35192,103.74793000000001,0,49.0,1,2,1094,0.05,1,0
2,20,1.3232899999999999,103.85197,2,237.0,4,2,139,0.1,114,260
3,13,1.3598700000000001,103.96299,0,90.0,90,2,950,0.05,2,89
2,10,1.27991,103.78650999999999,0,99.0,5,8,934,0.21,1,0
2,6,1.31338,103.88472,2,140.0,29,62,631,1.68,5,59
2,19,1.30759,103.86216999999999,0,37.0,18,5,261,0.13,83,362
5,18,1.36948,103.89242,0,86.0,10,0,2137,1.04,2,86
5,16,1.39145,103.9126,2,149.0,2,110,20,3.28,1,269
2,15,1.2831299999999999,103.84376,2,115.0,5,24,16,0.65,84,62
2,6,1.3128,103.8832,2,160.0,365,2,1051,0.05,6,180
3,13,1.37602,103.96047,2,100.0,2,5,332,0.14,1,239
2,27,1.29756,103.85037,0,60.0,5,5,170,0.14,18,364
2,15,1.28358,103.84376,0,150.0,1,11,717,0.3,7,360
5,16,1.39497,103.91332,0,40.0,90,0,2137,1.04,1,365
2,1,1.3131899999999999,103.79247,2,131.0,2,19,394,0.53,1,0
1,38,1.42909,103.76864,0,49.0,1,101,16,2.75,4,340
2,19,1.31607,103.86023,1,22.0,1,33,10,0.89,8,191
2,19,1.2976299999999998,103.8746,2,278.0,90,0,2137,1.04,2,363
2,20,1.3159,103.84241,2,250.0,4,35,14,1.04,3,283
2,6,1.3131,103.88513,0,131.0,29,47,422,1.27,5,85
2,6,1.31141,103.88351999999999,2,125.0,29,46,25,1.27,5,81
2,1,1.31112,103.79757,0,75.0,2,8,203,0.22,1,0
2,15,1.2835299999999998,103.8458,1,37.0,1,37,16,1.0,7,361
2,6,1.30996,103.90159,2,183.0,2,76,6,2.06,9,135
2,6,1.31229,103.87581999999999,2,176.0,2,144,15,3.93,6,172
2,6,1.31253,103.8849,2,119.0,29,76,60,2.13,5,34
2,19,1.31408,103.84875,2,85.0,183,7,904,0.19,1,90
2,15,1.28305,103.84363,0,40.0,90,1,716,0.04,112,365
2,20,1.32556,103.85404,2,150.0,7,12,119,0.34,203,364
2,15,1.28385,103.84525,1,37.0,1,7,229,0.19,7,360
2,15,1.28203,103.84026,2,83.0,30,0,2137,1.04,1,0
2,1,1.3113700000000001,103.79738,0,65.0,4,4,9,0.16,14,286
2,19,1.31427,103.85273000000001,0,110.0,1,25,13,1.06,9,306
3,3,1.32064,103.91455,0,169.0,1,0,2137,1.04,1,363
2,19,1.31446,103.8585,1,19.0,1,60,113,1.63,8,210
5,11,1.38106,103.8615,0,81.0,1,0,2137,1.04,1,179
2,15,1.28359,103.84591,1,31.0,1,31,37,0.84,7,359
2,15,1.28504,103.84371,1,31.0,1,35,44,0.95,7,359
2,15,1.2837399999999999,103.84409000000001,2,42.0,1,6,639,0.16,7,346
2,12,1.3091700000000002,103.9017,2,164.0,2,73,0,1.99,9,144
3,13,1.3774899999999999,103.96185,2,99.0,365,46,282,1.27,1,0
3,3,1.31118,103.92421999999999,0,50.0,3,71,12,1.94,2,69
2,6,1.31174,103.88368,2,160.0,29,67,459,1.83,5,85
4,32,1.30548,103.76767,0,56.0,2,26,377,0.71,2,227
5,11,1.3678299999999999,103.87549,0,118.0,2,1,16,1.0,5,363
5,18,1.36667,103.87626999999999,0,118.0,2,1,950,0.03,5,363
2,6,1.3130899999999999,103.89126999999999,2,100.0,5,8,78,0.22,1,0
2,6,1.31497,103.8829,0,53.0,2,26,9,0.71,4,63
5,11,1.35984,103.87375,0,60.0,1,0,2137,1.04,1,173
2,20,1.32692,103.84801999999999,2,139.0,10,36,95,1.01,203,364
2,7,1.29461,103.83991,2,110.0,4,69,46,1.88,84,39
3,3,1.32346,103.91448000000001,0,169.0,7,0,2137,1.04,24,353
2,34,1.35861,103.84233,0,90.0,1,1,1035,0.03,1,179
2,15,1.28291,103.84158000000001,0,50.0,90,2,400,0.11,112,343
2,5,1.30846,103.83933,0,99.0,3,45,3,1.25,1,354
2,20,1.31427,103.83881,2,211.0,2,10,877,0.28,2,0
4,26,1.34901,103.74759,0,69.0,1,1,975,0.03,3,332
2,19,1.3101,103.86291,0,50.0,28,3,943,0.08,112,355
2,15,1.28405,103.84508000000001,2,119.0,5,9,28,0.31,67,78
2,12,1.30921,103.90088,2,183.0,2,109,6,2.98,9,149
2,20,1.32265,103.84037,0,60.0,60,0,2137,1.04,1,89
2,12,1.3087600000000001,103.90045,2,164.0,2,44,43,1.2,9,144
2,9,1.3108,103.85412,2,119.0,3,104,19,2.85,10,0
1,35,1.43543,103.83894000000001,0,50.0,4,5,485,0.14,1,0
2,9,1.3115,103.85339,2,119.0,3,82,53,2.27,10,0
2,9,1.3108899999999999,103.85344,2,119.0,3,70,72,1.92,1,77
5,16,1.40315,103.91113,0,56.0,1,0,2137,1.04,1,0
2,1,1.34514,103.77074,0,65.0,2,14,29,0.42,1,351
2,15,1.28449,103.84315,0,43.0,90,0,2137,1.04,83,352
2,15,1.28356,103.84368,2,119.0,5,22,107,0.6,67,135
2,20,1.32149,103.84119,2,149.0,7,2,10,0.07,8,365
2,12,1.30903,103.90167,2,185.0,2,74,1,2.1,9,149
3,3,1.31504,103.90693,0,44.0,6,5,123,0.17,10,333
2,15,1.28155,103.84521,0,183.0,1,2,753,0.08,1,173
2,15,1.28376,103.84445,2,119.0,5,16,31,0.44,84,65
4,32,1.3055700000000001,103.76876,0,69.0,2,7,531,0.21,2,213
2,15,1.28334,103.84512,2,110.0,5,7,22,0.2,84,64
5,31,1.39257,103.89489,0,50.0,4,18,12,1.64,2,61
2,9,1.3107,103.85376,2,169.0,3,67,47,2.09,10,0
2,7,1.29254,103.83773000000001,2,106.0,7,7,239,0.19,1,0
2,20,1.32676,103.84691,2,200.0,3,14,210,0.39,67,365
2,15,1.2839399999999999,103.8442,2,115.0,6,53,38,1.48,84,54
2,6,1.31467,103.88208,1,28.0,6,1,253,0.12,10,317
2,6,1.31586,103.9055,0,58.0,2,4,46,0.31,10,361
2,34,1.36389,103.83225999999999,0,190.0,1,0,2137,1.04,2,365
2,9,1.30213,103.8483,0,50.0,13,6,149,0.17,3,205
2,20,1.32251,103.85369,2,218.0,7,1,746,0.04,203,301
2,20,1.32396,103.84858,2,300.0,7,3,438,0.08,203,264
2,21,1.28177,103.8528,0,139.0,3,5,24,0.14,2,356
2,20,1.3241100000000001,103.85093,0,56.0,3,30,706,0.84,1,8
2,9,1.30992,103.85421,2,119.0,3,83,29,2.4,10,0
2,19,1.31439,103.85424,0,58.0,90,11,668,0.31,13,365
2,12,1.3093700000000001,103.90039,2,183.0,2,43,29,1.24,9,148
2,6,1.31524,103.88294,0,56.0,2,35,2,0.96,4,348
2,6,1.3127799999999998,103.88383,0,43.0,2,15,10,0.42,4,2
2,6,1.31152,103.87732,2,131.0,2,0,2137,1.04,1,0
2,19,1.3082200000000002,103.86322,0,44.0,18,1,1090,0.03,83,362
2,1,1.33552,103.7848,0,78.0,1,70,455,1.94,1,0
2,19,1.30948,103.86211,0,44.0,18,1,913,0.03,83,362
2,19,1.3081200000000002,103.86348000000001,0,37.0,18,1,899,0.03,112,353
3,13,1.35445,103.96575,0,69.0,3,49,59,1.37,2,162
5,11,1.35284,103.86522,0,200.0,1,0,2137,1.04,1,89
2,20,1.32682,103.84951,0,69.0,90,0,2137,1.04,5,364
2,20,1.3271600000000001,103.84897,0,89.0,90,0,2137,1.04,5,364
2,15,1.2842799999999999,103.8418,0,44.0,90,2,991,0.06,112,352
2,6,1.3142,103.88363000000001,0,144.0,1,0,2137,1.04,1,89
3,3,1.33702,103.92437,0,50.0,3,1,1068,0.03,1,0
2,20,1.32711,103.84919000000001,0,69.0,90,0,2137,1.04,8,364
2,19,1.32626,103.86176999999999,0,50.0,3,11,630,0.3,1,0
2,20,1.32738,103.84366999999999,0,119.0,90,0,2137,1.04,8,364
2,19,1.32091,103.86533,0,110.0,90,0,2137,1.04,8,364
2,19,1.32208,103.86534,0,69.0,90,0,2137,1.04,8,364
2,20,1.32788,103.84295999999999,0,69.0,90,1,990,0.03,8,364
3,3,1.33394,103.94547,0,110.0,90,0,2137,1.04,8,364
5,11,1.35077,103.86915,0,65.0,180,0,2137,1.04,1,365
2,20,1.32433,103.84354,0,61.0,3,13,170,0.4,2,339
2,12,1.3073700000000001,103.90065,2,204.0,2,92,5,2.57,9,152
5,16,1.40236,103.90026999999999,0,50.0,7,2,409,0.14,1,56
2,19,1.32176,103.8632,2,256.0,12,2,412,0.11,114,358
2,9,1.30067,103.84966999999999,2,358.0,7,5,19,0.18,203,256
2,15,1.28342,103.84594,2,125.0,5,9,119,0.3,67,81
2,6,1.31487,103.88298,0,136.0,2,1,664,0.05,1,150
2,15,1.2838100000000001,103.84429,2,131.0,5,20,36,0.61,67,44
2,19,1.32007,103.86336999999999,2,287.0,10,10,25,0.29,203,364
2,19,1.31122,103.85924,2,222.0,1,2,527,0.09,16,351
2,9,1.30972,103.8534,0,81.0,90,1,895,0.03,1,363
2,19,1.31374,103.85345,2,225.0,5,9,114,0.26,114,247
4,32,1.2917100000000001,103.76738,1,25.0,5,7,437,0.29,9,332
2,10,1.28084,103.78535,0,69.0,1,6,40,0.2,32,356
2,23,1.29009,103.84011,2,110.0,60,3,757,0.09,1,148
2,9,1.29925,103.85157,2,300.0,10,10,766,0.29,67,264
2,20,1.32795,103.84222,0,69.0,90,0,2137,1.04,8,364
2,20,1.3290600000000001,103.84224,0,119.0,90,0,2137,1.04,8,364
2,7,1.29572,103.83471999999999,0,101.0,1,1,793,0.04,1,0
2,21,1.2755,103.84553000000001,2,275.0,3,105,16,2.96,2,85
2,10,1.30405,103.78295,0,67.0,180,7,766,0.21,3,0
2,9,1.30295,103.85208,2,258.0,2,138,26,3.87,3,0
2,20,1.32788,103.84788,2,350.0,7,4,236,0.12,203,48
2,19,1.31646,103.86416,2,131.0,3,5,878,0.14,67,365
2,19,1.3283200000000002,103.86543,2,200.0,5,13,45,0.4,67,346
5,31,1.38221,103.90029,0,50.0,180,199,34,5.67,2,95
5,31,1.38021,103.90128,0,76.0,1,0,2137,1.04,1,0
1,35,1.42547,103.84366999999999,2,75.0,180,0,2137,1.04,1,362
2,6,1.3132700000000002,103.8818,2,140.0,2,39,26,1.15,2,343
2,20,1.32479,103.85231999999999,2,244.0,5,5,187,0.15,45,254
2,6,1.31218,103.88313000000001,0,56.0,6,3,88,0.69,4,18
5,18,1.36419,103.8774,2,310.0,2,6,34,0.18,1,346
3,3,1.3130600000000001,103.93365,0,139.0,2,0,2137,1.04,2,365
2,1,1.31874,103.77499,0,44.0,2,1,701,0.04,1,0
2,6,1.31146,103.89938000000001,2,131.0,1,81,20,2.43,2,50
2,19,1.3145200000000001,103.8538,0,110.0,1,5,25,0.91,9,314
2,5,1.30314,103.84541999999999,2,90.0,6,30,19,0.93,84,2
2,12,1.30588,103.90371999999999,2,194.0,2,8,2,0.28,5,223
5,16,1.4057600000000001,103.90148,0,68.0,1,15,185,0.43,2,324
2,21,1.27498,103.84549,2,229.0,26,0,2137,1.04,3,86
3,13,1.36493,103.97158,0,69.0,1,47,208,1.34,2,0
3,2,1.35351,103.95461999999999,0,42.0,1,76,3,2.22,1,92
2,19,1.31388,103.8551,0,56.0,90,6,785,0.17,13,263
2,19,1.31493,103.85576,0,49.0,90,7,634,0.21,13,270
2,19,1.30931,103.86334000000001,0,50.0,18,1,239,0.12,59,359
2,6,1.3115,103.89015,0,62.0,2,0,2137,1.04,6,0
2,24,1.30385,103.83476999999999,0,76.0,1,37,29,1.1,10,347
2,7,1.29577,103.83939000000001,2,140.0,2,37,14,1.07,27,323
3,3,1.31673,103.91426,0,67.0,88,1,710,0.04,24,341
3,3,1.32415,103.91476999999999,0,131.0,3,0,2137,1.04,24,342
2,6,1.31639,103.8816,0,35.0,18,3,566,0.09,59,359
2,9,1.30095,103.84911,0,60.0,1,0,2137,1.04,1,0
2,17,1.31846,103.83196,0,150.0,7,0,2137,1.04,1,363
2,19,1.30797,103.86145,0,54.0,18,1,1032,0.03,112,359
2,7,1.29731,103.84016,0,87.0,1,99,22,2.82,48,343
2,7,1.2971,103.8383,0,87.0,2,8,20,0.24,48,350
2,7,1.29684,103.84017,2,139.0,2,11,33,0.37,28,321
2,19,1.3087600000000001,103.8627,0,54.0,18,1,497,0.06,112,359
5,18,1.34628,103.88339,0,68.0,2,35,153,1.11,1,0
3,13,1.36955,103.97105,0,37.0,90,4,950,0.12,1,83
2,10,1.27725,103.78759000000001,0,67.0,10,22,94,0.64,2,23
2,19,1.32911,103.86447,0,56.0,1,8,186,0.58,1,0
2,24,1.30481,103.83424000000001,0,110.0,1,22,93,0.65,10,326
2,10,1.30531,103.78379,1,81.0,2,2,381,0.06,3,0
2,19,1.3086,103.86281,0,40.0,18,3,341,0.09,112,359
3,13,1.35601,103.96595,2,190.0,6,9,16,0.31,2,349
5,31,1.3909200000000002,103.89390999999999,0,35.0,1,47,402,1.35,1,48
2,10,1.30125,103.79619,0,81.0,180,2,906,0.06,2,358
2,19,1.3124,103.85932,2,222.0,1,0,2137,1.04,16,351
2,12,1.29941,103.9009,0,44.0,4,3,225,0.09,10,200
4,8,1.34328,103.71748000000001,0,69.0,3,9,292,0.26,7,362
2,19,1.3085,103.8614,0,40.0,18,2,772,0.06,59,359
2,19,1.31229,103.85871999999999,2,194.0,1,4,517,0.19,16,351
5,25,1.3844299999999998,103.83919,2,69.0,3,44,27,2.52,1,61
3,13,1.3774899999999999,103.96112,2,90.0,90,0,2137,1.04,1,239
4,26,1.34744,103.74719,0,69.0,1,5,766,0.15,3,300
2,19,1.3113700000000001,103.85681,0,44.0,18,1,920,0.03,59,342
2,7,1.2962,103.83715,0,87.0,2,37,29,1.07,48,328
2,7,1.29754,103.83978,0,90.0,1,47,54,1.59,48,347
